Tipo Muert.;Provincia;Cantón;Area del Hecho;Lugar;Tipo Lugar;Fecha Infracción;Hora Infracción;Arma;Tipo Arma;Probable Causa M.;Edad;Med. Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anio_i;Mes_i;Cod_prov;cod_cantón
HOMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;17/1/2023;08:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;49;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1701;17
ASESINATO;MANABI;SUCRE;URBANO;VIA PUBLICA;PUBLICO;16/1/2023;19:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1314;13
ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;17/1/2023;19:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;HOMBRE;OTROS;SOLTERO;ECUADOR;2023;enero;2402;24
ASESINATO;LOS RIOS;QUEVEDO;URBANO;CASA/VILLA;PRIVADO;17/1/2023;21:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;1205;12
ASESINATO;LOS RIOS;QUEVEDO;URBANO;CASA/VILLA;PRIVADO;17/1/2023;21:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;MUJER;MESTIZO/A;SOLTERO;VENEZUELA;2023;enero;1205;12
HOMICIDIO;AZUAY;CUENCA;URBANO;CENTROS DE REHABILITACION SOCIAL;PRIVADO;17/1/2023;18:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0101;01
ASESINATO;NAPO;TENA;URBANO;VIA PUBLICA;PUBLICO;17/1/2023;20:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1501;15
FEMICIDIO;MORONA SANTIAGO;TAISHA;RURAL;CASA/VILLA;PRIVADO;17/1/2023;16:30;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;43;A;MUJER;OTROS;CASADO;ECUADOR;2023;enero;1409;14
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/1/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/1/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/1/2023;03:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/1/2023;08:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/1/2023;08:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;18/1/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1317;13
ASESINATO;LOS RIOS;PUEBLO VIEJO;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1204;12
ASESINATO;ESMERALDAS;ESMERALDAS;RURAL;CASA/VILLA;PRIVADO;14/1/2023;02:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;75;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0801;08
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;18/1/2023;17:35;ARMA DE FUEGO;PISTOLA             ;HERIDA POR ARMA DE FUEGO;51;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;0801;08
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/1/2023;23:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/1/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/1/2023;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;07:37;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;0701;07
ASESINATO;AZUAY;SANTA ISABEL;RURAL;TERRENO BALDIO;PUBLICO;17/1/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0108;01
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;12:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;0801;08
HOMICIDIO;AZUAY;CUENCA;URBANO;CASA/VILLA;PRIVADO;19/1/2023;21:33;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;29;A;HOMBRE;MESTIZO/A;SOLTERO;VENEZUELA;2023;enero;0101;01
ASESINATO;MANABI;BOLIVAR;URBANO;QUINTAS;PRIVADO;20/1/2023;01:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1302;13
ASESINATO;MANABI;SUCRE;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;16:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1314;13
ASESINATO;LOS RIOS;VENTANAS;RURAL;VIA PUBLICA;PUBLICO;20/1/2023;06:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1207;12
ASESINATO;EL ORO;MACHALA;URBANO;HOSPITALES;PRIVADO;19/1/2023;22:34;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0701;07
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;06:27;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;06:27;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;20/1/2023;11:41;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0910;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;06:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;53;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;06:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/1/2023;04:00;ARMA DE FUEGO;OTROS ARMA CORTA;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;TERRENO BALDIO;PUBLICO;19/1/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;BALZAR;URBANO;CASA/VILLA;PRIVADO;20/1/2023;11:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;53;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0904;09
ASESINATO;GUAYAS;BALZAR;URBANO;CASA/VILLA;PRIVADO;20/1/2023;11:46;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;57;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0904;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;PARQUES Y PLAZAS;PUBLICO;19/1/2023;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;MANABI;PORTOVIEJO;URBANO;TERRENO BALDIO;PUBLICO;20/1/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1301;13
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;46;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;0907;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/1/2023;15:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;NOBOL;RURAL;TERRENO BALDIO;PUBLICO;20/1/2023;00:58;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;0925;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;20/1/2023;19:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;MILAGRO;URBANO;UNIVERSIDADES;PRIVADO;20/1/2023;20:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;enero;0910;09
HOMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;20/1/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;56;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1701;17
ASESINATO;LOS RIOS;PUEBLO VIEJO;RURAL;CASA/VILLA;PRIVADO;20/1/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1204;12
ASESINATO;LOS RIOS;PUEBLO VIEJO;RURAL;CASA/VILLA;PRIVADO;20/1/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1204;12
ASESINATO;LOS RIOS;PUEBLO VIEJO;RURAL;CASA/VILLA;PRIVADO;20/1/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1204;12
ASESINATO;LOS RIOS;VINCES;RURAL;VIA PUBLICA;PUBLICO;20/1/2023;16:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;69;A;HOMBRE;MONTUBIO/A;CASADO;ECUADOR;2023;enero;1208;12
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;20/1/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;MESTIZO/A;NO DETERMINADO;COLOMBIA;2023;enero;1308;13
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;20/1/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1308;13
ASESINATO;LOS RIOS;PUEBLO VIEJO;URBANO;VIA PUBLICA;PUBLICO;20/1/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1204;12
ASESINATO;LOS RIOS;BABAHOYO;URBANO;CASA/VILLA;PRIVADO;20/1/2023;15:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1201;12
ASESINATO;LOS RIOS;BABAHOYO;URBANO;CASA/VILLA;PRIVADO;20/1/2023;15:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;1201;12
HOMICIDIO;MANABI;MANTA;URBANO;BARES;PRIVADO;21/1/2023;02:10;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1308;13
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;20/1/2023;20:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;0801;08
ASESINATO;EL ORO;MACHALA;URBANO;CASA/VILLA;PRIVADO;20/1/2023;20:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;enero;0701;07
ASESINATO;GUAYAS;PEDRO CARBO;RURAL;CASA/VILLA;PRIVADO;21/1/2023;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;enero;0914;09
ASESINATO;GUAYAS;PEDRO CARBO;RURAL;CASA/VILLA;PRIVADO;21/1/2023;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;0914;09
ASESINATO;GUAYAS;PEDRO CARBO;RURAL;CASA/VILLA;PRIVADO;21/1/2023;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0914;09
ASESINATO;EL ORO;SANTA ROSA;URBANO;VIA PUBLICA;PUBLICO;21/1/2023;20:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0712;07
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/1/2023;16:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CANCHAS DE USO MULTIPLE;PUBLICO;21/1/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/1/2023;20:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;SAMBORONDON;RURAL;CASA/VILLA;PRIVADO;21/1/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0916;09
ASESINATO;SANTA ELENA;SALINAS;URBANO;VIA PUBLICA;PUBLICO;21/1/2023;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;2403;24
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;21/1/2023;21:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0906;09
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;22/1/2023;04:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0701;07
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;22/1/2023;04:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;0701;07
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/1/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;PARQUES Y PLAZAS;PUBLICO;22/1/2023;00:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;AFRO;NO DETERMINADO;OTROS;2023;enero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;22/1/2023;03:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;VIA PUBLICA;PUBLICO;21/1/2023;13:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;28;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;2301;23
ASESINATO;LOS RIOS;BABA;RURAL;OTROS CENTROS DE DIVERSIÓN;PRIVADO;21/1/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1202;12
ASESINATO;LOS RIOS;BABAHOYO;RURAL;VIA PUBLICA;PUBLICO;21/1/2023;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1201;12
ASESINATO;EL ORO;PASAJE;URBANO;HOTELES;PRIVADO;21/1/2023;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0709;07
ASESINATO;MANABI;TOSAGUA;RURAL;VIA PUBLICA;PUBLICO;22/1/2023;06:00;OTROS;OTRO;CARBONIZACION;26;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;1315;13
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;RIO;PUBLICO;22/1/2023;03:00;OTROS;OTRO;SUMERSION;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;enero;0901;09
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;20/1/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;;A;HOMBRE;MESTIZO/A;NO DETERMINADO;COLOMBIA;2023;enero;1308;13
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;22/1/2023;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;TUNGURAHUA;CEVALLOS;RURAL;VIA PUBLICA;PUBLICO;20/1/2023;03:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;1803;18
ASESINATO;PICHINCHA;QUITO;RURAL;TERRENO BALDIO;PUBLICO;21/1/2023;13:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;enero;1701;17
ASESINATO;ESMERALDAS;SAN LORENZO;URBANO;VIA PUBLICA;PUBLICO;20/1/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;AFRO;NO DETERMINADO;ECUADOR;2023;enero;0805;08
HOMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;22/1/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;enero;1701;17
ASESINATO;CAÑAR;LA TRONCAL;URBANO;VIA PUBLICA;PUBLICO;21/1/2023;23:49;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0304;03
HOMICIDIO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;FINCA;PRIVADO;22/1/2023;17:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;2301;23
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;22/1/2023;22:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;MUJER;AFRO;SOLTERO;ECUADOR;2023;enero;0801;08
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/1/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;enero;0901;09
ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;22/1/2023;21:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0907;09
ASESINATO;LOS RIOS;URDANETA;RURAL;HACIENDAS;PRIVADO;22/1/2023;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1206;12
ASESINATO;LOS RIOS;URDANETA;RURAL;HACIENDAS;PRIVADO;22/1/2023;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1206;12
ASESINATO;LOS RIOS;URDANETA;RURAL;HACIENDAS;PRIVADO;22/1/2023;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1206;12
ASESINATO;LOS RIOS;URDANETA;RURAL;HACIENDAS;PRIVADO;22/1/2023;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1206;12
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/1/2023;21:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;LOS RIOS;VINCES;URBANO;VIA PUBLICA;PUBLICO;22/1/2023;06:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1208;12
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;00:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0901;09
ASESINATO;MANABI;PEDERNALES;RURAL;VIA PUBLICA;PUBLICO;22/1/2023;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1317;13
ASESINATO;MANABI;PEDERNALES;RURAL;VIA PUBLICA;PUBLICO;22/1/2023;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;1317;13
ASESINATO;ESMERALDAS;QUININDE;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;00:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;enero;0804;08
ASESINATO;CARCHI;TULCAN;URBANO;QUEBRADAS;PUBLICO;23/1/2023;01:00;CONSTRICTORA;OTRO;ESTRANGULACION;30;A;HOMBRE;MESTIZO/A;SOLTERO;VENEZUELA;2023;enero;0401;04
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;00:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;enero;0707;07
ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;23/1/2023;00:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;enero;0707;07
