"Código Indicador","Código Provincia","Provincia","Código Cantón","Cantón","País","Dimensión","Subcategoría","Indicador","Área","Sexo","Dato Numérico","Población","Dato Cualitativo","Año","Mes","Fuente","Unidad de medida","Grupo","ODS"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-456,146301601","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2019,5,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-338,611817133","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2019,4,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-240,712649936","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2019,3,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-254,738676767","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2019,2,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-568,766981437","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2019,1,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-245,667906404","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,12,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-522,383259003","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,11,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-577,141045421","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,10,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-417,890257304","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,9,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-633,892365139","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,8,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-518,229259416","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,7,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-337,706175042","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,6,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-394,02223848","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,5,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-289,001833347","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,4,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-280,021194273","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,3,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-263,972580481","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,2,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-456,706692544","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2018,1,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-277,455044361","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,12,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-556,320273668","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,11,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-384,801279671","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,10,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-399,075741463","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,9,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-565,714937909","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,8,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-261,992095091","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,7,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-457,170762083","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,6,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-164,485336245","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,5,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-125,284339025","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,4,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-230,535812028","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,3,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-1,01133871800005","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,2,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-200,857928612","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2017,1,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-199,389354554","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,12,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-300,705918155","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,11,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-109,985512793","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,10,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-190,512345543","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,9,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-273,795584904","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,8,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-49,302486208","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,7,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-51,1913979050001","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,6,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-23,559161131","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,5,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-111,456339159","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,4,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-96,3523421840001","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,3,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-105,045932379","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,2,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-210,722956797","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2016,1,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-193,348937332","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2015,12,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-224,350528453","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2015,11,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-352,640899329","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2015,10,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-482,589092579","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2015,9,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-255,479081496","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2015,8,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
3015,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Sector productivo","Balanza comercial (no petrolera)","Total","Total","-524,804626745","No Aplica","La información de balanza comercial hasta el 2018 es definitiva, desde 2019 es provisional, su reproceso se realiza conforme a la recepción de documentos fuente de las operaciones de comercio exterior; por consiguiente, las cifras que constan en este cuadro no necesariamente corresponden a las publicadas trimestralmente en la balanza de pagos. A partir del año 2021, incluye cifras de reimportaciones, de acuerdo a recomendaciones de la metodología internacional.",2015,7,"Banco Central del Ecuador","Millones de USD","Prosperidad","ODS 8, 9"
