Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS,Nacionalidad
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,592,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,10,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,451,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,9,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,277,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,9,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,521,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,9,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,324,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,9,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,972,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,9,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,601,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,9,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,525,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,8,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,366,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,8,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,622,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,8,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,435,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,8,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,1147,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,8,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,801,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,8,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,772,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,545,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,839,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,588,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,1611,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,1133,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,7,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,505,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,369,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,475,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,361,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,980,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,730,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,6,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,462,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,342,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,501,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,374,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,963,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,716,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,5,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,486,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,355,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,589,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,445,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,1075,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,800,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,4,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,482,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,337,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,504,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,364,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,986,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,701,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,3,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,308,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,200,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,289,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,212,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,597,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,412,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,2,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,183,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,99,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,181,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,109,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,364,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,208,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2021,1,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,119,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,61,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,117,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,71,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,236,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Total,132,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,12,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,133,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,11,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Hombre,84,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,11,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,158,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,11,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Total
1010,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Protección internacional,Peticionarios de refugio de nacionalidad venezolana,Total,Mujer,108,No Aplica,"De acuerdo al Ministerio de Relaciones Exteriores y Movilidad Humana, se entiende por peticionario a la persona que presentó una solicitud de protección internacional bajo la figura de refugio.",2020,11,Ministerio de Relaciones Exteriores y Movilidad Humana,Personas,Paz,"ODS 5, 16",Venezuela
